x position,y position
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13
-0.00767539282936891,0.2577696691117062
-0.022759130947772755,0.3828635572292933
-0.04495879805257496,0.5048601751350204
-0.07395851847668539,0.623363408066968
-0.10942094327604615,0.7380037867620407
-0.15098930280250678,0.848439611956037
-0.19828951535741693,0.9543579290322648
-0.250932341369146,1.0554753502291032
-0.30851557243429467,1.1515387225418516
-0.3706262445077486,1.2423256401819163
-0.4368428645208795,1.3276448011836317
-0.5067376397498556,1.4073362084725667
-0.5798786993466983,1.4812712164258435
-0.655832297583726,1.5493524246616568
-0.7341649885464743,1.6115134214887232
-0.8144457622399721,1.667718380123824
-0.896248132347111,1.7179615114439823
-0.9791521661942961,1.7622663776763139
-1.0627464478369575,1.8006850720404828
-1.1466299655740078,1.8332972699433834
-1.230413915633973,1.8602091578806728
-1.3137234142441439,1.8815522467227768
-1.3961991107954221,1.8974820765517948
-1.4774986953471405,1.9081768206683227
-1.557298294275465,1.913835796801739
-1.6352937484534023,1.9146778939322837
-1.7112017689571621,1.9109399234668067
-1.7847609659198198,1.9028749038010562
-1.8557327467959797,1.8907502875487225
-1.9239020809574532,1.8748461409202064
-1.9890781282068193,1.8554532848915448
-2.0510947294700506,1.8328714079155854
-2.1098107586080865,1.8074071599930308
-2.165110334967196,1.7793722379402943
-2.2169028969661286,1.7490814716643028
-2.265123137691292,1.7168509211817673
-2.309730804136513,1.6829959940025232
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13
0.00767539282936891,0.2577696691117062
0.022759130947772755,0.3828635572292933
0.04495879805257496,0.5048601751350204
0.07395851847668539,0.623363408066968
0.10942094327604615,0.7380037867620407
0.15098930280250678,0.848439611956037
0.19828951535741693,0.9543579290322648
0.250932341369146,1.0554753502291032
0.30851557243429467,1.1515387225418516
0.3706262445077486,1.2423256401819163
0.4368428645208795,1.3276448011836317
0.5067376397498556,1.4073362084725667
0.5798786993466983,1.4812712164258435
0.655832297583726,1.5493524246616568
0.7341649885464743,1.6115134214887232
0.8144457622399721,1.667718380123824
0.896248132347111,1.7179615114439823
0.9791521661942961,1.7622663776763139
1.0627464478369575,1.8006850720404828
1.1466299655740078,1.8332972699433834
1.230413915633973,1.8602091578806728
1.3137234142441439,1.8815522467227768
1.3961991107954221,1.8974820765517948
1.4774986953471405,1.9081768206683227
1.557298294275465,1.913835796801739
1.6352937484534023,1.9146778939322837
1.7112017689571621,1.9109399234668067
1.7847609659198198,1.9028749038010562
1.8557327467959797,1.8907502875487225
1.9239020809574532,1.8748461409202064
1.9890781282068193,1.8554532848915448
2.0510947294700506,1.8328714079155854
2.1098107586080865,1.8074071599930308
2.165110334967196,1.7793722379402943
2.2169028969661286,1.7490814716643028
2.265123137691292,1.7168509211817673
2.309730804136513,1.6829959940025232
0.0,0.0
0.0,0.0
0.0,0.13799999999999998
0.0,0.274
0.0,0.40800000000000003
0.0,0.54
0.0,0.67
0.0,0.798
0.0,0.924
0.0,1.048
0.0,1.17
0.0,1.29
0.0,1.408
0.0,1.524
0.0,1.638
0.0,1.75
0.0,1.86
0.0,1.9680000000000002
0.0,2.0740000000000003
0.0,2.1780000000000004
0.0,2.2800000000000002
0.0,2.3800000000000003
0.0,2.478
0.0,2.5740000000000003
0.0,2.668
0.0,2.7600000000000002
0.0,2.85
0.0,2.938
0.0,3.024
0.0,3.108
0.0,3.19
0.0,3.27
0.0,3.348
0.0,3.424
0.0,3.4979999999999998
0.0,3.57
0.0,3.6399999999999997
0.0,3.7079999999999997
0.0,3.7739999999999996
0.0,3.8379999999999996
0.0,3.8999999999999995
0.0,3.9599999999999995
0.0,4.018
0.0,4.074
0.0,4.128
0.0,4.18
0.0,4.2299999999999995
0.0,4.278
0.0,4.324
0.0,4.367999999999999
0.0,4.409999999999999
0.0,4.449999999999999
0.0,4.4879999999999995
0.0,4.523999999999999
0.0,4.557999999999999
0.0,4.589999999999999
0.0,4.619999999999999
0.0,4.647999999999999
0.0,4.673999999999999
0.0,4.697999999999999
0.0,4.719999999999999
0.0,4.699999999999999
0.0,4.677999999999999
0.0,4.653999999999999
0.0,4.627999999999999
0.0,4.6
0.0,4.569999999999999
0.0,4.537999999999999
0.0,4.504
0.0,4.468
0.0,4.43
0.0,4.39
0.0,4.348
0.0,4.304
0.0,4.258
0.0,4.21
0.0,4.16
0.0,4.1080000000000005
0.0,4.054
0.0,3.998
0.0,3.9400000000000004
0.0,3.8800000000000003
0.0,3.8180000000000005
0.0,3.7540000000000004
0.0,3.6880000000000006
0.0,3.6200000000000006
0.0,3.5500000000000007
0.0,3.4780000000000006
0.0,3.404000000000001
0.0,3.3280000000000007
0.0,3.250000000000001
0.0,3.170000000000001
0.0,3.088000000000001
0.0,3.004000000000001
0.0,2.918000000000001
0.0,2.830000000000001
0.0,2.740000000000001
0.0,2.648000000000001
0.0,2.554000000000001
0.0,2.458000000000001
0.0,2.360000000000001
0.0,2.260000000000001
0.0,2.1580000000000013
0.0,2.054000000000001
0.0,1.948000000000001
0.0,1.840000000000001
0.0,1.7300000000000009
0.0,1.6180000000000008
0.0,1.504000000000001
0.0,1.3880000000000008
0.0,1.270000000000001
0.0,1.1500000000000008
0.0,1.028000000000001
0.0,0.9040000000000009
0.0,0.7780000000000009
0.0,0.6500000000000009
0.0,0.5200000000000009
0.0,0.3880000000000009
0.0,0.2540000000000009
0.0,0.11800000000000088
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.128
0.007555464816410021,0.25377326803183575
0.022399778520236023,0.37688153887771514
0.04424138647818658,0.496910469397866
0.07276570164944274,0.6134710263801095
0.1076370860354808,0.726200732096931
0.14850089709539124,0.8347647636435714
0.19498558874418226,0.9388569028391746
0.24670485640482834,1.0382003341904544
0.3032598154866708,1.132548289140475
0.36424120261333465,1.2216845355507202
0.4292315889225186,1.305423712089441
0.4978075948075518,1.3836115079200941
0.5695420955659937,1.4561246887973465
0.6440064075630796,1.5228709713814772
0.720772444706573,1.5837887482720023
0.7994148352634688,1.6388466669349582
0.879512989326709,1.6880430663526131
0.9606531075601241,1.7314052758565972
1.0424301222105536,1.7689887812128493
1.1244495617756696,1.8008762636067965
1.2063293311524539,1.8271765177273294
1.2877013995623883,1.8480232556661287
1.3682133890529218,1.8635738038325511
1.4475300569082568,1.8740077005316027
1.525334665863373,1.8795252022616835
1.6013302366008506,1.8803457071581118
1.6752406776176694,1.876706104336463
1.7468117881759309,1.8688590581751923
1.8158121306944195,1.8570712368187567
1.8839814648558932,1.8411670901902406
1.951153770651862,1.8214723869923535
2.017211616862756,1.7983129190801186
2.082082151410984,1.7720105665726493
2.1457329712887816,1.7428802880143492
2.2081679768555182,1.7112279566644855
2.2694232910918952,1.6773489590730168
2.329563302375676,1.6415274705111673
2.388676869689236,1.6040363227631294
2.4468737119437436,1.5651373825255863
2.5042809882772397,1.5250823625659158
2.5610400636606463,1.4841139923076205
2.617303443795371,1.4424674791784824
2.6732318549603247,1.4003721964907054
2.7289914380168505,1.3580535375166503
2.7847510210733764,1.315734878542595
2.84067943223833,1.2736395958548181
2.8969428123730547,1.23199308272568
2.9537018877564614,1.1910247124673847
3.0111091640899574,1.1509696925077142
3.069306006344465,1.1120707522701712
3.128419573658025,1.0745796045221332
3.188559584941806,1.0387581159602837
3.249814899178183,1.004879118368815
3.3122499047449194,0.9732267870189512
3.375900724622717,0.9440965084606512
3.440771259170945,0.9177941559531819
3.5068291053818395,0.894634688040947
3.5740014111778082,0.8749399848430599
3.642170745339282,0.8590358382145438
3.712156807036606,0.8470796194101593
3.783743468534554,0.839375731068664
3.8566753497868604,0.8362228439791031
3.930656122736462,0.8379096260573531
4.005347186076785,0.8447099978921763
4.0803667937538375,0.8568779255703434
4.15528972563889,0.8746417730631507
4.229647592800344,0.8981982496927232
4.302929872310111,0.9277060030781022
4.374585767164515,0.9632789244174388
4.444026985288792,1.0049792508600053
4.510631527318347,1.052810568853901
4.573748565493671,1.1067108424336776
4.632704485160838,1.1665456110569328
4.686810145649705,1.232101522331687
4.735369398361678,1.3030803852139192
4.777688876454587,1.379093948305935
4.813089042365385,1.4596596249523084
4.840916446475614,1.5441974010082586
4.860557112552892,1.6320281714480132
4.871450923416184,1.722373757310715
4.873106833993632,1.8143588537131186
4.865118689216465,1.9070151516265308
4.84718137192101,1.9992878596622343
4.819106952288183,2.090044826129167
4.780840456801679,2.178088425119561
4.732474823016931,2.26217032250895
4.674264558662652,2.3410091779281212
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13999999999999999
0.0,0.27999999999999997
0.0,0.41999999999999993
0.0,0.5599999999999999
0.0,0.7
0.0,0.84
0.0,0.98
0.0,1.1199999999999999
0.0,1.2599999999999998
0.0,1.3999999999999997
0.0,1.5399999999999996
0.0,1.6799999999999995
0.0,1.8199999999999994
0.0,1.9599999999999993
0.0,2.099999999999999
0.0,2.2399999999999993
0.0,2.3799999999999994
0.0,2.5199999999999996
0.0,2.6599999999999997
0.0,2.8
0.0,2.8
0.0,2.8
0.0,2.8
0.0,2.8
0.0,2.8
0.0,2.8
0.0,2.8
0.0,2.8
0.0,2.8
0.0,2.8
0.0,2.8
0.004924297394393123,2.7201516982323883
0.009848594788786247,2.640303396464777
0.01477289218317937,2.5604550946971654
0.019697189577572494,2.480606792929554
0.024621486971965617,2.4007584911619424
0.02954578436635874,2.320910189394331
0.034470081760751864,2.2410618876267194
0.03939437915514499,2.161213585859108
0.04431867654953811,2.0813652840914965
0.049242973943931234,2.001516982323885
0.05416727133832436,1.9216686805562733
0.05909156873271748,1.8418203787886616
0.0640158661271106,1.7619720770210499
0.06894016352150373,1.6821237752534381
0.07386446091589685,1.6022754734858264
0.07878875831028997,1.5224271717182147
0.0837130557046831,1.442578869950603
0.08863735309907622,1.3627305681829913
0.09356165049346934,1.2828822664153796
0.09848594788786247,1.203033964647768
0.10341024528225559,1.1231856628801562
0.10833454267664872,1.0433373611125445
0.11325884007104184,0.9634890593449328
0.11818313746543496,0.8836407575773211
0.12310743485982809,0.8037924558097094
0.1280317322542212,0.7239441540420977
0.13295602964861433,0.644095852274486
0.13788032704300746,0.5642475505068743
0.14280462443740058,0.4843992487392626
0.14280462443740058,0.4843992487392626
0.14280462443740058,0.4843992487392626
0.14280462443740058,0.4843992487392626
0.14280462443740058,0.4843992487392626
0.14280462443740058,0.4843992487392626
0.14280462443740058,0.4843992487392626
0.14280462443740058,0.4843992487392626
0.14280462443740058,0.4843992487392626
0.24705466123332084,0.5778440443570458
0.35130469802924114,0.671288839974829
0.4555547348251614,0.7647336355926122
0.5598047716210817,0.8581784312103954
0.6640548084170019,0.9516232268281786
0.7683048452129222,1.0450680224459616
0.8725548820088425,1.1385128180637447
0.9768049188047627,1.2319576136815278
1.081054955600683,1.3254024092993109
1.1853049923966033,1.418847204917094
1.2895550291925235,1.512292000534877
1.3938050659884438,1.60573679615266
1.498055102784364,1.6991815917704431
1.6023051395802843,1.7926263873882262
1.7065551763762046,1.8860711830060093
1.8108052131721248,1.9795159786237924
1.915055249968045,2.0729607742415754
2.0193052867639656,2.1664055698593585
2.123555323559886,2.2598503654771416
2.2278053603558066,2.3532951610949246
2.332055397151727,2.4467399567127077
2.4363054339476475,2.540184752330491
2.540555470743568,2.633629547948274
2.6448055075394885,2.727074343566057
2.749055544335409,2.82051913918384
2.8533055811313295,2.913963934801623
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13999999999999999
0.0,0.27999999999999997
0.0,0.41999999999999993
0.0,0.5599999999999999
0.0,0.7
0.0,0.84
0.0,0.98
0.0,1.1199999999999999
0.0,1.2599999999999998
0.0,1.3999999999999997
0.0,1.5399999999999996
0.0,1.6799999999999995
0.0,1.8199999999999994
0.0,1.9599999999999993
0.0,2.099999999999999
0.0,2.2399999999999993
0.0,2.3799999999999994
0.0,2.5199999999999996
0.0,2.6599999999999997
0.0,2.8
0.0,2.94
0.0,3.08
0.0,3.22
0.0,3.3600000000000003
0.0,3.5000000000000004
0.0,3.6400000000000006
0.0,3.7800000000000007
0.0,3.920000000000001
0.0,4.0600000000000005
0.0,4.2
0.0,4.34
0.0,4.4799999999999995
0.0,4.619999999999999
0.0,4.759999999999999
0.0,4.899999999999999
0.0,5.039999999999998
0.0,5.179999999999998
0.0,5.319999999999998
0.0,5.459999999999997
0.0,5.599999999999997
0.0,5.739999999999997
0.0,5.879999999999996
0.0,6.019999999999996
0.0,6.159999999999996
0.0,6.299999999999995
0.0,6.439999999999995
0.0,6.579999999999995
0.0,6.719999999999994
0.0,6.859999999999994
0.0,6.999999999999994
0.0,7.1399999999999935
0.0,7.279999999999993
0.0,7.419999999999993
0.0,7.5599999999999925
0.0,7.699999999999992
0.0,7.839999999999992
0.0,7.9799999999999915
0.0,8.119999999999992
0.0,8.259999999999993
0.0,8.399999999999993
0.0,8.539999999999994
0.0,8.679999999999994
0.0,8.819999999999995
0.0,8.959999999999996
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13999999999999999
0.0,0.27999999999999997
0.0,0.41999999999999993
0.0,0.5599999999999999
0.0,0.7
0.0,0.84
0.0,0.98
0.0,1.1199999999999999
0.0,1.2599999999999998
0.0,1.3999999999999997
0.0,1.5399999999999996
0.0,1.6799999999999995
0.0,1.8199999999999994
0.0,1.9599999999999993
0.0,2.099999999999999
0.0,2.2399999999999993
0.0,2.3799999999999994
0.0,2.5199999999999996
0.0,2.6599999999999997
0.0,2.8
0.0,2.94
0.0,3.08
0.0,3.22
0.0,3.3600000000000003
0.0,3.5000000000000004
0.0,3.6400000000000006
0.0,3.7800000000000007
0.0,3.920000000000001
0.0,4.0600000000000005
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.12202060813790222,4.131363485012302
0.24404121627580444,4.062726970024603
0.36606182441370666,3.9940904550369054
0.4880824325516089,3.9254539400492074
0.6101030406895112,3.8568174250615095
0.7321236488274134,3.7881809100738115
0.8541442569653157,3.7195443950861136
0.976164865103218,3.6509078800984156
1.0981854732411203,3.5822713651107176
1.2202060813790225,3.5136348501230197
1.3422266895169248,3.4449983351353217
1.464247297654827,3.3763618201476238
1.5862679057927294,3.307725305159926
1.7082885139306316,3.239088790172228
1.830309122068534,3.17045227518453
1.9523297302064362,3.101815760196832
2.0743503383443382,3.033179245209134
2.1963709464822405,2.964542730221436
2.318391554620143,2.895906215233738
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.13999999999999999
0.0,0.27999999999999997
0.0,0.41999999999999993
0.0,0.5599999999999999
0.0,0.7
0.0,0.84
0.0,0.98
0.0,1.1199999999999999
0.0,1.2599999999999998
0.0,1.3999999999999997
0.0,1.5399999999999996
0.0,1.6799999999999995
0.0,1.8199999999999994
0.0,1.9599999999999993
0.0,2.099999999999999
0.0,2.2399999999999993
0.0,2.3799999999999994
0.0,2.5199999999999996
0.0,2.6599999999999997
0.0,2.8
0.0,2.94
0.0,3.08
0.0,3.22
0.0,3.3600000000000003
0.0,3.5000000000000004
0.0,3.6400000000000006
0.0,3.7800000000000007
0.0,3.920000000000001
0.0,4.0600000000000005
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
0.0,4.2
-0.12202060813790222,4.131363485012302
-0.24404121627580444,4.062726970024603
-0.36606182441370666,3.9940904550369054
-0.4880824325516089,3.9254539400492074
-0.6101030406895112,3.8568174250615095
-0.7321236488274134,3.7881809100738115
-0.8541442569653157,3.7195443950861136
-0.976164865103218,3.6509078800984156
-1.0981854732411203,3.5822713651107176
-1.2202060813790225,3.5136348501230197
-1.3422266895169248,3.4449983351353217
-1.464247297654827,3.3763618201476238
-1.5862679057927294,3.307725305159926
-1.7082885139306316,3.239088790172228
-1.830309122068534,3.17045227518453
-1.9523297302064362,3.101815760196832
-2.0743503383443382,3.033179245209134
-2.1963709464822405,2.964542730221436
-2.318391554620143,2.895906215233738
